year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	nb_integres_interfilieres	places
2023	PC	Concours POLYTECH Inter-Filière	ESI Reims - Génie Urbain et Environnement										3	100,0%	0,0%	4414*	4195*	7*	5*
2023	PC	Concours POLYTECH Inter-Filière	ESI Reims - Packaging										0	0,0%	0,0%	0*	0*	0*	6*
2023	PC	Concours POLYTECH Inter-Filière	ESIAB - Microbiologie et Qualité / Agroalimentaire										3	100,0%	0,0%	2954*	3445*	3*	6*
2023	PC	Concours POLYTECH Inter-Filière	ESIR Rennes - Informatique										2	0,0%	100,0%	5713*	5403*	8*	9*
2023	PC	Concours POLYTECH Inter-Filière	ESIR Rennes - Matériaux										4	25,0%	50,0%	4890*	4517*	6*	9*
2023	PC	Concours POLYTECH Inter-Filière	ESIR Rennes - Technologies de l'information pour la santé										0	0,0%	0,0%	4183*	4183*	2*	8*
2023	PC	Concours POLYTECH Inter-Filière	ESIREM Dijon Informatique/électronique										0	0,0%	0,0%	5110*	4818*	8*	10*
2023	PC	Concours POLYTECH Inter-Filière	ESIREM Dijon Matériaux										3	33,3%	33,3%	4687*	4510*	4*	6*
2023	PC	Concours POLYTECH Inter-Filière	ESIREM Dijon Robotique										1	0,0%	0,0%	5226*	5049*	4*	4*
2023	PC	Concours POLYTECH Inter-Filière	ESIROI La Réunion										0	0,0%	0,0%	0*	0*	0*	4*
2023	PC	Concours POLYTECH Inter-Filière	ESIX Caen Agroalimentaire										1	100,0%	0,0%	5201*	5201*	1*	4*
2023	PC	Concours POLYTECH Inter-Filière	ESIX Caen Mécatronique et Systèmes Embarqués										1	0,0%	100,0%	4363*	4443*	4*	8*
2023	PC	Concours POLYTECH Inter-Filière	ESIX Cherbourg GSI										0	0,0%	0,0%	4579*	4579*	1*	4*
2023	PC	Concours POLYTECH Inter-Filière	ISAT Nevers - département MIT (Mécanique et Ingénierie des Transports)										0	0,0%	0,0%	2801*	2598*	8*	5*
2023	PC	Concours POLYTECH Inter-Filière	ISAT Nevers - département ESA (Energétique et systèmes autonomes)										4	0,0%	0,0%	4725*	4347*	16*	12*
2023	PC	Concours POLYTECH Inter-Filière	ISAT Nevers - Infrastructures et Réseaux de Transports										1	0,0%	0,0%	2634*	2634*	1*	4*
2023	PC	Concours POLYTECH Inter-Filière	ISEL Le Havre										0	0,0%	0,0%	0*	0*	0*	10*
2023	PC	Concours POLYTECH Inter-Filière	ISIFC Besançon - Génie Biomédical										3	33,3%	33,3%	3963*	3946*	6*	10*
2023	PC	Concours POLYTECH Inter-Filière	ISTY Vélizy										0	0,0%	0,0%	5590*	5590*	2*	10*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Angers Bâtiment : Exploitation, Maintenance et Sécurité										1	0,0%	0,0%	3992*	3992*	2*	3*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Angers Qualité Innovation Fiabilité										0	0,0%	0,0%	4487*	4487*	1*	3*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Angers Systèmes Automatisés et Génie Informatique										1	0,0%	0,0%	5091*	5078*	5*	4*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Annecy-Chambéry - Bâtiment Eco-construction Energie										4	50,0%	25,0%	4312*	4247*	7*	8*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Annecy-Chambéry - Ecologie industrielle et territoriale										1	100,0%	0,0%	4390*	4526*	7*	5*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Annecy-Chambéry - Informatique données Usages										0	0,0%	0,0%	5619*	5527*	7*	7*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Annecy-Chambéry - Mécanique Mécatronique Matériaux composites										1	0,0%	0,0%	5348*	5282*	6*	10*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Annecy-Chambéry - Systèmes Numériques – Instrumentation										0	0,0%	0,0%	0*	0*	0*	5*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Biologique										3	66,7%	66,7%	3072*	2805*	4*	5*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Civil										2	50,0%	0,0%	4748*	4458*	15*	16*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Electrique										1	0,0%	100,0%	4906*	5138*	3*	6*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Génie Physique										4	75,0%	50,0%	4781*	4733*	10*	12*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Clermont-Ferrand - Ingénierie Mathématique et Data Science										1	0,0%	0,0%	5067*	4758*	19*	16*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Grenoble - Géotechnique et génie civil										1	0,0%	0,0%	3884*	3701*	9*	6*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Grenoble - Matériaux										5	40,0%	60,0%	4529*	4372*	11*	9*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Grenoble - Informatique										0	0,0%	0,0%	3588*	3387*	10*	8*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Grenoble - Informatique et électronique des systèmes embarqués										1	0,0%	100,0%	3629*	3719*	6*	6*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Grenoble - Technologies de l'information pour la santé										0	0,0%	0,0%	5050*	4518*	6*	6*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Grenoble Gestion des Risques										0	0,0%	0,0%	5246*	5125*	4*	8*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Lille - Génie biologique et alimentaire										7	85,7%	0,0%	4647*	4350*	7*	5*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Lille - Génie civil										2	100,0%	50,0%	3678*	3355*	16*	13*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Lille - Informatique et statistique										1	100,0%	0,0%	3913*	3787*	13*	12*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Lille - Instrumentation et ingénierie d'affaires										1	100,0%	100,0%	5407*	5246*	9*	7*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Lille - Matériaux										4	75,0%	25,0%	4115*	4157*	11*	10*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Lille - Mécanique										2	50,0%	0,0%	3919*	3909*	11*	12*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Lille - Systèmes embarqués										0	0,0%	0,0%	4403*	4269*	8*	8*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Lyon - Génie Biomédical										2	50,0%	50,0%	3170*	3275*	6*	4*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Lyon - Informatique										1	100,0%	0,0%	4255*	3833*	5*	4*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Lyon - Matériaux										3	66,7%	0,0%	3763*	3473*	5*	4*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Lyon - Mathématiques Appliquées et Modélisation										0	0,0%	0,0%	2432*	2599*	4*	4*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Lyon - Mécanique										0	0,0%	0,0%	2916*	2651*	4*	5*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Lyon - Systèmes industriels, Robotique										1	0,0%	0,0%	4631*	4727*	3*	4*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Marseille - Génie Biomédical										3	66,7%	66,7%	5033*	4689*	9*	10*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Marseille - Génie Civil										2	100,0%	0,0%	4635*	4543*	6*	12*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Marseille - Génie Industriel et Informatique										1	0,0%	0,0%	5194*	5088*	11*	12*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Marseille - Informatique										0	0,0%	0,0%	3716*	3196*	6*	5*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Marseille - Matériaux										7	42,9%	14,3%	5454*	4925*	9*	12*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Marseille - Mécanique, Energétique										8	25,0%	37,5%	5108*	4968*	18*	18*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Marseille - Microélectronique,Télécommunications										1	100,0%	0,0%	5580*	5431*	9*	10*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Montpellier - Informatique et Gestion										0	0,0%	0,0%	4071*	4193*	4*	3*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Montpellier - Matériaux										7	57,1%	42,9%	3457*	3349*	8*	7*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Montpellier - Mécanique et Interactions										1	0,0%	0,0%	3358*	3358*	2*	2*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Montpellier - Microélectronique et Automatique										0	0,0%	0,0%	4978*	4671*	6*	5*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Montpellier - Sciences et technologies de l'eau										3	33,3%	66,7%	4889*	4781*	7*	7*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Montpellier Génie biologique et agroalimentaire										4	50,0%	75,0%	3620*	3388*	6*	5*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Nancy - Energie, Mécanique, Matériaux, Environnement										5	20,0%	40,0%	4970*	4589*	15*	19*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Nancy - Management opérationnel, Maintenance, Maîtrise des risques										1	100,0%	0,0%	5189*	5028*	8*	6*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Nancy Informatique, Automatique, Robotique, Réseaux										0	0,0%	0,0%	5117*	4788*	11*	9*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Nantes - Électronique et technologies numériques										0	0,0%	0,0%	5577*	4780*	5*	15*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Nantes - Énergie électrique										1	0,0%	100,0%	4027*	3771*	3*	8*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Nantes - Génie civil										2	0,0%	0,0%	3894*	3781*	13*	11*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Nantes - Génie des Procédés et Bioprocédés										4	50,0%	50,0%	4161*	4104*	4*	5*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Nantes - Informatique										1	0,0%	0,0%	4628*	4127*	13*	9*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Nantes - Matériaux										4	0,0%	0,0%	5595*	5482*	7*	14*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Nantes - Thermique, Énergétique										2	0,0%	0,0%	4441*	4369*	9*	8*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Nice-Sophia - Bâtiments										2	0,0%	0,0%	3591*	3611*	10*	12*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Nice-Sophia - Électronique										0	0,0%	0,0%	5314*	5033*	11*	12*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Nice-Sophia - Génie de l'eau										3	100,0%	0,0%	5108*	4628*	8*	10*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Nice-Sophia - Informatique										0	0,0%	0,0%	2747*	2763*	15*	12*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Nice-Sophia - Mathématiques appliquées, Modélisation										0	0,0%	0,0%	3786*	3376*	13*	12*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Nice-Sophia - Systèmes autonomes										1	0,0%	100,0%	4063*	4135*	9*	8*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Orléans - Génie civil et géo-environnement										2	50,0%	0,0%	5432*	5218*	11*	14*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Orléans - Génie industriel										3	66,7%	33,3%	4682*	4711*	4*	8*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Orléans - Génie physique et systèmes embarqués										1	100,0%	0,0%	5014*	5014*	1*	7*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Orléans - Innovation en Conception et Matériaux										0	0,0%	0,0%	5532*	5532*	1*	5*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Orléans - Technologies pour l'Énergie, l'Aérospatial et la Motorisation										4	50,0%	25,0%	3198*	3244*	15*	17*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Paris-Saclay - Electronique et Systèmes Robotisés										1	100,0%	0,0%	4247*	3928*	7*	6*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Paris-Saclay - Informatique et ingénierie mathématique										0	0,0%	0,0%	2670*	2670*	2*	2*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Paris-Saclay - Matériaux										0	0,0%	0,0%	4650*	4329*	3*	2*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Paris-Saclay - Photonique et systèmes optroniques										3	0,0%	33,3%	3872*	3953*	6*	5*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Sorbonne - Electronique et Informatique										0	0,0%	0,0%	2901*	2901*	2*	2*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Sorbonne - Matériaux										3	66,7%	0,0%	3603*	3476*	9*	8*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Sorbonne - Mathématiques Appliquées et Informatique										1	0,0%	0,0%	2177*	2177*	2*	4*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Sorbonne - Robotique										2	0,0%	0,0%	3611*	3771*	4*	4*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Sorbonne - Sciences de la Terre : Aménagement, Risques, géo-Energies										1	0,0%	0,0%	5617*	5393*	5*	12*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Tours - Électronique et génie électrique										1	0,0%	100,0%	5007*	5007*	2*	3*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Tours - Génie de l'aménagement et de l'environnement										2	0,0%	0,0%	5073*	4598*	5*	8*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Tours - Informatique										1	100,0%	0,0%	5155*	5141*	10*	8*
2023	PC	Concours POLYTECH Inter-Filière	Polytech Tours - Mécanique, Conception de systèmes										1	0,0%	0,0%	5333*	4952*	7*	9*
2023	PC	Concours POLYTECH Inter-Filière	Sup Galilée Villetaneuse										0	0,0%	0,0%	4972	4552	14*	21*
2023	PC	Concours POLYTECH Inter-Filière	Concours POLYTECH MP - PC - PSI	2280	45,0%	16,9%	1799	46,7%	17,1%	1676	47,4%	16,6%	182					724	866
2023	PC	Puissance Alpha	EFREI Paris	914	49,0%	17,8%	847	50,2%	17,8%	417	53,2%	19,2%	5	20,0%	0,0%	497	495	43*	79*
2023	PC	Puissance Alpha	ELISA Aerospace Bordeaux										0	0,0%	0,0%	211*	214*	4*	14*
2023	PC	Puissance Alpha	ELISA Aerospace Hauts de France										0	0,0%	0,0%	167	167	1*	10*
2023	PC	Puissance Alpha	Concours ELISA AEROSPACE	914	49,0%	17,8%	524	51,7%	18,5%	58	39,7%	19,0%	0					5	24
2023	PC	Puissance Alpha	ESAIP Angers / Aix-en-Provence	914	49,0%	17,8%	858	49,9%	17,7%	509	52,1%	18,9%	3	66,7%	0,0%	573	707	22*	25*
2023	PC	Puissance Alpha	ESEO Angers - Paris - Dijon	914	49,0%	17,8%	820	50,2%	17,8%	159	47,2%	18,9%	2	0,0%	50,0%	328	337	5*	15*
2023	PC	Puissance Alpha	ESIEA Paris - Laval	914	49,0%	17,8%	841	49,9%	17,8%	421	52,7%	19,0%	2	50,0%	0,0%	330	319	13*	15*
2023	PC	Puissance Alpha	ESIEE Paris	914	49,0%	17,8%	801	50,6%	17,6%	133	47,4%	20,3%	23	43,5%	21,7%	453	436	111*	110*
2023	PC	Puissance Alpha	ESTIA Bidart	914	49,0%	17,8%	804	50,6%	17,7%	150	48,7%	17,3%	10	10,0%	10,0%	407	402	41*	50*
2023	PC	Puissance Alpha	ISEN Méditerranée Toulon	914	49,0%	17,8%	855	49,9%	17,7%	517	52,0%	18,4%	2	50,0%	50,0%	321	420	6*	21*
2023	PC	Puissance Alpha	ISEN Yncréa Ouest - Brest										2	50,0%	50,0%	294*	340*	4*	6*
2023	PC	Puissance Alpha	ISEN Yncréa Ouest - Caen										0	0,0%	0,0%	1352*	1352*	0*	6*
2023	PC	Puissance Alpha	ISEN Yncréa Ouest - Nantes										0	0,0%	0,0%	411	411	2*	6*
2023	PC	Puissance Alpha	Concours ISEN Ouest	914	49,0%	17,8%	855	49,9%	17,7%	313	54,6%	18,5%	2					6	18
2023	PC	Puissance Alpha	ISEP Paris	914	49,0%	17,8%	828	50,2%	17,9%	463	52,7%	18,6%	3	33,3%	33,3%	336	375	21*	28*
2023	PC	Puissance Alpha	JUNIA HEI Lille	914	49,0%	17,8%	858	49,9%	17,7%	689	51,1%	18,6%	25	56,0%	24,0%	372	481	72*	75*
2023	PC	Puissance Alpha	JUNIA ISEN Lille	914	49,0%	17,8%	858	49,9%	17,7%	387	53,5%	18,9%	0	0,0%	0,0%	352	428	7*	16*
2023	PC	Puissance Alpha	3iL Ingénieurs Limoges	914	49,0%	17,8%	46	45,7%	15,2%	46	45,7%	15,2%	0	0,0%	0,0%	215	227	4*	7*
2023	PC	Avenir Prépas	ECE LYON										3	66,7%	0,0%	131	118		5
2023	PC	Avenir Prépas	ECE PARIS (statut apprentissage)										1	0,0%	0,0%	122	122		5
2023	PC	Avenir Prépas	ECE PARIS										10	50,0%	30,0%	116	121		35
2023	PC	Avenir Prépas	Concours ECE Paris - Lyon - Bordeaux PC	970	46,1%	19,0%	894	47,0%	19,1%	162	46,9%	23,5%	14						45
2023	PC	Avenir Prépas	EIGSI Casablanca	970	46,1%	19,0%	874	47,0%	19,2%	287	51,9%	19,5%	0	0,0%	0,0%	0	0		1
2023	PC	Avenir Prépas	EIGSI La Rochelle	970	46,1%	19,0%	874	47,0%	19,2%	287	51,9%	19,5%	8	25,0%	50,0%	271	259		15
2023	PC	Avenir Prépas	ESIGELEC (Rouen / Poitiers)	970	46,1%	19,0%	897	46,9%	19,2%	131	44,3%	22,1%	0	0,0%	0,0%	0	0		15
2023	PC	Avenir Prépas	ESILV Paris-La Défense	970	46,1%	19,0%	891	46,9%	19,1%	248	45,6%	23,0%	37	43,2%	32,4%	112	105		35
2023	PC	Avenir Prépas	BUILDERS Lyon										1	0,0%	100,0%	6	6		2
2023	PC	Avenir Prépas	BUILDERS Caen										1	100,0%	0,0%	4	4		2
2023	PC	Avenir Prépas	Concours BUILDERS (Caen / Lyon) PC	970	46,1%	19,0%	896	46,9%	19,1%	17	47,1%	11,8%	2						4
2023	PC	Concours Ingeni’Up	ECAM LaSalle											25,0%	0,0%	933*	920*	12*	40*
2023	PC	Concours Ingeni’Up	ECAM Rennes											33,3%	0,0%	1134*	854*	3*	40*
2023	PC	Concours Ingeni’Up	Concours ECAM LaSalle / Rennes (interfilière MP,MPI,PC,PSI)	1650*			1650*	37,1%	14,7%	1446*	38,9%	13,5%						15*	80*
2023	PC	Concours Ingeni’Up	ECAM-EPMI Cergy-Pontoise (interfilière MP,MPI,PC,PSI)	1650	37,1%	14,7%	1590	37,6%	14,2%	247	38,5%	17,0%		35,7%	7,1%	216*	199 *	14*	57*
2023	PC	Concours Ingeni’Up	Icam site de Grand Paris Sud											0,0%	0,0%	0*	0*	0*	12*
2023	PC	Concours Ingeni’Up	Icam site de Lille											0,0%	0,0%	0*	0*	0*	8*
2023	PC	Concours Ingeni’Up	Icam site de Nantes											0,0%	0,0%	0*	0*	0*	8*
2023	PC	Concours Ingeni’Up	Icam Site de Strasbourg-Europe											0,0%	0,0%	0*	0*	0*	30*
2023	PC	Concours Ingeni’Up	Icam site de Toulouse											0,0%	0,0%	0	0	0*	8*
2023	PC	Concours Ingeni’Up	Concours ICAM (interfilière MP,MPI,PC,PSI)	1650*	37,1%	14,7%	1027*	39,6%	13,2%	123*	39,0%	11,4%						0*	66*
2023	PC	Concours Ingeni’Up	UniLaSalle Amiens											0,0%	0,0%	0*	0*	0*	32*
2023	PC	Concours Ingeni’Up	UniLaSalle Beauvais - Agronomie et Agro-industries											100,0%	0,0%	1016*	1016*	2*	5*
2023	PC	Concours Ingeni’Up	UniLaSalle Beauvais - Géosciences et Environnement											50,0%	100,0%	1477*	1477*	2*	20*
2023	PC	Concours Ingeni’Up	UniLasalle Rennes EME											33,3%	0,0%	1385*	1320*	3*	5*
2023	PC	Concours Ingeni’Up	UniLaSalle Rouen											0,0%	0,0%	0	0	0*	5*
2023	PC	Concours Ingeni’Up	Concours UniLaSalle (interfilière MP,MPI,PC,PSI)	1650*			1650*	37,1%	14,7%	1587*	37,7%	14,2%						7*	67*
2023	PC	Autres écoles E3A	EIDD Paris				434	52,8%	15,7%	247	56,7%	16,2%	10	80,0%	20,0%	226	227		10
2023	PC	Autres écoles E3A	EIL Côte d'Opale - Boulogne (Agroalimentaire)										0	0,0%	0,0%	0	0		5
2023	PC	Autres écoles E3A	EIL Côte d'Opale - Calais (informatique)										1	0,0%	0,0%	104	104		3
2023	PC	Autres écoles E3A	EIL Côte d'Opale - Dunkerque (Génie Energétique et Environnement)										2	100,0%	50,0%	100	100		10
2023	PC	Autres écoles E3A	EIL Côte d'Opale - Génie électrique										2	0,0%	0,0%	64	64		4
2023	PC	Autres écoles E3A	EIL Côte d'Opale - Logistique										0	0,0%	0,0%	0	0		4
2023	PC	Autres écoles E3A	EIL Côte d'Opale - Cybersécurité										0	0,0%	0,0%	0	0		4
2023	PC	Autres écoles E3A	EIL Côte d'Opale - Longuenesse (Génie Industriel)										0	0,0%	0,0%	0	0		5
2023	PC	Autres écoles E3A	Concours EIL Côte d'Opale Longuenesse - Calais - Dunkerque PC	231	55,0%	18,6%	188	58,0%	19,7%	104	63,5%	18,3%	5						35
2023	PC	Autres écoles E3A	ENSAIT Roubaix	568	59,2%	18,7%	476	61,3%	17,9%	127	67,7%	15,0%	26	73,1%	7,7%	94	91		34
2023	PC	Autres écoles E3A	ESB Nantes	237	44,7%	14,8%	178	48,9%	14,6%	13	46,2%	23,1%	1	0,0%	100,0%	7	7		15
2023	PC	Autres écoles E3A	IMT Nord Europe en partenariat avec Polyvia Formation	363	48,5%	16,3%	327	51,1%	15,9%	42	50,0%	14,3%	9	55,6%	22,2%	11	12		25
2023	PC	Autres écoles E3A	ISMANS-Groupe CESI Le Mans				234	41,0%	19,2%	31	35,5%	25,8%	1	100,0%	0,0%	14	14		20
2023	PC	Autres écoles E3A	Toulouse INP - ENIT	609	47,6%	14,0%	299	51,8%	12,4%	209	53,1%	10,0%	2	100,0%	50,0%	163	163		2
2023	PC	CESI	CESI Angoulême											0,0%	0,0%	0*	0*	0*	10*
2023	PC	CESI	CESI Arras											50,0%	0,0%	174*	174*	2*	10*
2023	PC	CESI	CESI Bordeaux											0,0%	0,0%	64*	64*	0*	10*
2023	PC	CESI	CESI Lyon											50,0%	0,0%	94*	94*	2*	20*
2023	PC	CESI	CESI Nancy											0,0%	0,0%	0*	0*	0*	10*
2023	PC	CESI	CESI Nice											0,0%	0,0%	0*	0*	0*	10*
2023	PC	CESI	CESI Paris-Nanterre											100,0%	0,0%	87*	87*	1*	20*
2023	PC	CESI	CESI Rouen											0,0%	0,0%	163*	163*	1*	10*
2023	PC	CESI	CESI Saint-Nazaire											0,0%	0,0%	124	124	1*	15*
2023	PC	CESI	Concours CESI Ecole d'Ingénieurs - Ingénieur Généraliste	636*	30,2%	11,8%	187*	34,2%	8,0%	187*	34,2%	8,0%						7*	115*
2023	PC	CESI	CESI Aix-en-Provence											0,0%	0,0%	24*	24*	1*	10*
2023	PC	CESI	CESI Arras											0,0%	0,0%	0*	0*	0*	10*
2023	PC	CESI	CESI Bordeaux											0,0%	0,0%	0*	0*	0*	12*
2023	PC	CESI	CESI Caen											0,0%	0,0%	0*	0*	0*	10*
2023	PC	CESI	CESI La Rochelle											0,0%	0,0%	0*	0*	0*	12*
2023	PC	CESI	CESI Lille											0,0%	0,0%	0*	0*	0*	10*
2023	PC	CESI	CESI Lyon											0,0%	0,0%	59*	59*	2*	15*
2023	PC	CESI	CESI Montpellier											0,0%	0,0%	0*	0*	0*	20*
2023	PC	CESI	CESI Nancy											0,0%	0,0%	0*	0*	0*	10*
2023	PC	CESI	CESI Orléans											0,0%	0,0%	0*	0*	0*	10*
2023	PC	CESI	CESI Paris-Nanterre											100,0%	0,0%	47*	47*	1*	15*
2023	PC	CESI	CESI Nice											0,0%	0,0%	0*	0*	0*	10*
2023	PC	CESI	CESI Pau											0,0%	0,0%	0*	0*	0*	6*
2023	PC	CESI	CESI Reims											0,0%	0,0%	0*	0*	0*	6*
2023	PC	CESI	CESI Rouen											0,0%	0,0%	0*	0*	0*	10*
2023	PC	CESI	CESI Saint-Nazaire											0,0%	0,0%	0*	0*	0*	15*
2023	PC	CESI	CESI Strasbourg											0,0%	0,0%	0*	0*	0*	15*
2023	PC	CESI	CESI Toulouse											0,0%	0,0%	83	83	2*	15*
2023	PC	CESI	Concours CESI Ecole d'Ingénieurs - Ingénieur en Informatique	214*	13,1%	12,1%	84*	20,2%	8,3%	84*	20,2%	8,3%						6*	211*
2023	PC	EPITA	EPITA campus Lyon										0	0,0%	0,0%	0	0		3
2023	PC	EPITA	EPITA campus Paris										8	37,5%	12,5%	73	82		7
2023	PC	EPITA	EPITA campus Toulouse										2	0,0%	0,0%	73	73		3
2023	PC	EPITA	EPITA campus Strasbourg										0	0,0%	0,0%	0	0		2
2023	PC	EPITA	EPITA campus Rennes										2	0,0%	0,0%	23	23		2
2023	PC	EPITA	IPSA Paris										17	23,5%	23,5%	133	133		13
2023	PC	EPITA	IPSA Toulouse										11	45,5%	9,1%	54	50		6
2023	PC	EPITA	ESME										8	25,0%	12,5%	78	90		8
2023	PC	EPITA	Concours EPITA / IPSA / ESME PC	432	42,8%	17,6%	284	40,8%	15,1%	197	41,1%	17,8%	48						44
2023	PC	Groupe INSA	INSA Centre Val de Loire Génie des Systèmes Industriels										1	0,0%	0,0%	711	711		4
2023	PC	Groupe INSA	INSA Hauts de France Génie Industriel										1	100,0%	0,0%	721	721		2
2023	PC	Groupe INSA	INSA Hauts de France Mécanique et Energétique										3	0,0%	66,7%	649	633		13
2023	PC	Groupe INSA	INSA Hauts de France Mécatronique										2	50,0%	0,0%	685	685		5
2023	PC	Groupe INSA	INSA Rouen Normandie Mécanique										2	50,0%	0,0%	622	622		2
2023	PC	Groupe INSA	INSA Strasbourg Plasturgie										2	50,0%	50,0%	686	686		1
2023	PC	Groupe INSA	Concours INSA Domaine Génie mécanique, génie industriel et mécatronique PC	1357	40,5%	19,5%	745	40,9%	18,7%	745	40,9%	18,7%	11						27
2023	PC	Groupe INSA	INSA Hauts de France Génie civil et bâtiment (MP-PC)											0,0%	50,0%	766*	766*	2*	5*
2023	PC	Groupe INSA	INSA Lyon Génie Civil et Urbanisme (MP-PC)											33,3%	0,0%	147*	174*	3*	3*
2023	PC	Groupe INSA	INSA Rennes Génie Civil et Urbain (MP-PC)											0,0%	0,0%	444*	444*	1*	1*
2023	PC	Groupe INSA	INSA Rouen Normandie Génie Civil et Urbain (MP-PC)											16,7%	16,7%	826*	899*	6*	3*
2023	PC	Groupe INSA	INSA Strasbourg Génie Civil (MP-PC)											100,0%	0,0%	258*	258*	1*	1*
2023	PC	Groupe INSA	INSA Strasbourg Topographie (MP-PC)											75,0%	25,0%	1020	1010	4*	5*
2023	PC	Groupe INSA	Concours INSA Domaine Génie civil, urbanisme, topographie MP-PC	2682*	37,1%	20,6%	1325*	38,6%	19,0%	1325*	38,6%	19,0%						17*	18*
2023	PC	Groupe INSA	INSA Hauts de France Electronique des Systèmes Embarqués (MP-PC-PSI-PT-MPI)											0,0%	0,0%	1741*	1733*	5*	10*
2023	PC	Groupe INSA	INSA Hauts de France Informatique Industrielle et Automatique (MP-PC-PSI-PT-MPI)											0,0%	33,3%	2779*	2564*	3*	10*
